participant_id,item_id,category,word_length,freq_rank,retention_level,recall_expected_answer,recall_response,recall_correct_gorilla,recognition_expected_answer,recognition_response,recognition_correct_gorilla,proficiency_score,exposure_composite,integrative_motivation_composite,multilingualism_count
16609325,54,adjective,6,339,2,láidir,laidir,1,NA,NA,NA,65,2.2,2.25,0
16609325,55,adjective,3,364,2,beo,be,0,alive,alive,1,65,2.2,2.25,0
16609325,56,adjective,5,370,1,bocht,olc,0,poor,poor,1,65,2.2,2.25,0
16609325,57,adjective,7,407,0,iontach,gomaith/,0,great,good,0,65,2.2,2.25,0
16609325,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,65,2.2,2.25,0
16609325,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,65,2.2,2.25,0
16609325,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,65,2.2,2.25,0
16610590,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,50,2.8,2.5,1
16610590,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,50,2.8,2.5,1
16610590,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,50,2.8,2.5,1
16610590,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,50,2.8,2.5,1
16610590,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,50,2.8,2.5,1
16610590,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,50,2.8,2.5,1
16610590,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,50,2.8,2.5,1
16610590,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,50,2.8,2.5,1
16610590,9,concrete_noun,6,220,1,oileán,inis,0,island,island,1,50,2.8,2.5,1
16610590,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,50,2.8,2.5,1
16610590,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,50,2.8,2.5,1
16610590,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,50,2.8,2.5,1
16610590,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,50,2.8,2.5,1
16610590,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,50,2.8,2.5,1
16610590,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,50,2.8,2.5,1
16610590,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,50,2.8,2.5,1
16610590,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,50,2.8,2.5,1
16610590,18,abstract_noun,5,72,0,taobh,NA,0,side (noun),beside,0,50,2.8,2.5,1
16610590,19,abstract_noun,5,83,2,scéal,sceil,0,story,story,1,50,2.8,2.5,1
16610590,20,abstract_noun,3,84,1,tír,NA,0,country,country,1,50,2.8,2.5,1
16610590,21,abstract_noun,4,85,0,saol,NA,0,lifetime,NA,0,50,2.8,2.5,1
16610590,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,50,2.8,2.5,1
16610590,23,abstract_noun,6,115,1,teanga,NA,0,language,language,1,50,2.8,2.5,1
16610590,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,50,2.8,2.5,1
16610590,25,abstract_noun,4,127,1,aire,NA,0,care/attention,care,0,50,2.8,2.5,1
16610590,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,50,2.8,2.5,1
16610590,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,50,2.8,2.5,1
16610590,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,50,2.8,2.5,1
16610590,29,abstract_noun,5,381,2,gaoth,gaoith,0,wind,wind,1,50,2.8,2.5,1
16610590,30,abstract_noun,4,456,1,dath,NA,0,colour,colour,1,50,2.8,2.5,1
16610590,31,verb,4,17,1,cuir,NA,0,to put,put,0,50,2.8,2.5,1
16610590,32,verb,4,20,0,déan,le deanamh,0,to do,finish,0,50,2.8,2.5,1
16610590,33,verb,7,24,2,tabhair,tabhair,1,NA,NA,NA,50,2.8,2.5,1
16610590,34,verb,3,33,1,tar,teacht,0,to come,come,0,50,2.8,2.5,1
16610590,35,verb,5,36,0,faigh,NA,0,to get/receive,NA,0,50,2.8,2.5,1
16610590,36,verb,5,41,0,téigh,dul,0,to go,go out,0,50,2.8,2.5,1
16610590,37,verb,4,76,0,feic,feachaint,0,to see,look,0,50,2.8,2.5,1
16610590,38,verb,4,88,0,féad,abailte,0,to be able to,NA,0,50,2.8,2.5,1
16610590,39,verb,6,101,1,éirigh,suas,0,to get up/to rise,get up,0,50,2.8,2.5,1
16610590,40,verb,4,119,0,iarr,NA,0,to ask,beside,0,50,2.8,2.5,1
16610590,41,verb,5,133,0,imigh,dul,0,to leave/go away,went away,0,50,2.8,2.5,1
16610590,42,verb,4,136,0,lean,NA,0,to follow,NA,0,50,2.8,2.5,1
16610590,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,50,2.8,2.5,1
16610590,44,verb,5,163,2,siúil,suil,0,to walk,walk,0,50,2.8,2.5,1
16610590,45,verb,7,203,1,tosaigh,NA,0,to start,start,0,50,2.8,2.5,1
16610590,46,adjective,5,80,1,ceart,go maith,0,correct,correct,1,50,2.8,2.5,1
16610590,47,adjective,2,98,2,te,te,1,NA,NA,NA,50,2.8,2.5,1
16610590,48,adjective,2,121,1,óg,NA,0,young,young,1,50,2.8,2.5,1
16610590,49,adjective,4,137,1,fada,NA,0,long,long,1,50,2.8,2.5,1
16610590,50,adjective,3,154,1,ard,NA,0,tall/high,high,0,50,2.8,2.5,1
16610590,51,adjective,6,212,NA,iomlán,lan,0,full,NA,0,50,2.8,2.5,1
16610590,52,adjective,4,305,0,fíor,NA,0,true,NA,0,50,2.8,2.5,1
16610590,53,adjective,5,315,NA,gearr,beg,0,short,NA,0,50,2.8,2.5,1
16610590,54,adjective,6,339,0,láidir,NA,0,strong,NA,0,50,2.8,2.5,1
16610590,55,adjective,3,364,0,beo,NA,0,alive,NA,0,50,2.8,2.5,1
16610590,56,adjective,5,370,1,bocht,NA,0,poor,poor,1,50,2.8,2.5,1
16610590,57,adjective,7,407,0,iontach,go hana mhaith,0,great,excellent,0,50,2.8,2.5,1
16610590,58,adjective,4,432,1,glan,NA,0,clean,clean,1,50,2.8,2.5,1
16610590,59,adjective,3,461,1,bog,NA,0,soft,soft,1,50,2.8,2.5,1
16610590,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,50,2.8,2.5,1
16610591,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,50,3.6,3.5,0
16610591,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,50,3.6,3.5,0
16610591,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,50,3.6,3.5,0
16610591,4,concrete_noun,7,139,2,leabhar,leabhair,0,book,book,1,50,3.6,3.5,0
16610591,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,50,3.6,3.5,0
16610591,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,50,3.6,3.5,0
16610591,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,50,3.6,3.5,0
16610591,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,50,3.6,3.5,0
16610591,9,concrete_noun,6,220,2,oileán,oilean,1,NA,NA,NA,50,3.6,3.5,0
16610591,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,50,3.6,3.5,0
16610591,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,50,3.6,3.5,0
16610591,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,50,3.6,3.5,0
16610591,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,50,3.6,3.5,0
16610591,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,50,3.6,3.5,0
16610591,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,50,3.6,3.5,0
16610591,16,abstract_noun,6,39,2,bliain,bliain,1,NA,NA,NA,50,3.6,3.5,0
16610591,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,50,3.6,3.5,0
16610591,18,abstract_noun,5,72,2,taobh,taobh,1,NA,NA,NA,50,3.6,3.5,0
16610591,19,abstract_noun,5,83,2,scéal,sceil,0,story,story,1,50,3.6,3.5,0
16610591,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,50,3.6,3.5,0
16610591,21,abstract_noun,4,85,2,saol,saoil,0,lifetime,life,0,50,3.6,3.5,0
16610591,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,50,3.6,3.5,0
16610591,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,50,3.6,3.5,0
16610591,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,50,3.6,3.5,0
16610591,25,abstract_noun,4,127,2,aire,aire,1,NA,NA,NA,50,3.6,3.5,0
16610591,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,50,3.6,3.5,0
16610591,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,50,3.6,3.5,0
16610591,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,50,3.6,3.5,0
16610591,29,abstract_noun,5,381,2,gaoth,gaoith,0,wind,wind,1,50,3.6,3.5,0
16610591,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,50,3.6,3.5,0
16610591,31,verb,4,17,2,cuir,cuir,1,NA,NA,NA,50,3.6,3.5,0
16610591,32,verb,4,20,1,déan,le deanamh,0,to do,do,0,50,3.6,3.5,0
16610591,33,verb,7,24,0,tabhair,deontas,0,to give/grant,come,0,50,3.6,3.5,0
16610591,34,verb,3,33,1,tar,teacht,0,to come,come,0,50,3.6,3.5,0
16610591,35,verb,5,36,0,faigh,fuair me,0,to get/receive,leave,0,50,3.6,3.5,0
16610591,36,verb,5,41,0,téigh,rachaidh,0,to go,take,0,50,3.6,3.5,0
16610591,37,verb,4,76,NA,feic,feach,0,to see,look,0,50,3.6,3.5,0
16610591,38,verb,4,88,0,féad,beidh abailte,0,to be able to,amount,0,50,3.6,3.5,0
16610591,39,verb,6,101,1,éirigh,deireadh,0,to get up/to rise,get up,0,50,3.6,3.5,0
16610591,40,verb,4,119,0,iarr,cuir ceist,0,to ask,NA,0,50,3.6,3.5,0
16610591,41,verb,5,133,0,imigh,dul amach,0,to leave/go away,go,0,50,3.6,3.5,0
16610591,42,verb,4,136,2,lean,lan,0,to follow,leave,0,50,3.6,3.5,0
16610591,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,50,3.6,3.5,0
16610591,44,verb,5,163,2,siúil,suil,0,to walk,walk,0,50,3.6,3.5,0
16610591,45,verb,7,203,2,tosaigh,tosacdh,0,to start,begin,0,50,3.6,3.5,0
16610591,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,50,3.6,3.5,0
16610591,47,adjective,2,98,2,te,teo,0,hot,hot,1,50,3.6,3.5,0
16610591,48,adjective,2,121,2,óg,og,1,NA,NA,NA,50,3.6,3.5,0
16610591,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,50,3.6,3.5,0
16610591,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,50,3.6,3.5,0
16610591,51,adjective,6,212,1,iomlán,lan,0,full,full,1,50,3.6,3.5,0
16610591,52,adjective,4,305,2,fíor,fior,0,true,true,1,50,3.6,3.5,0
16610591,53,adjective,5,315,2,gearr,gear,0,short,cut,0,50,3.6,3.5,0
16610591,54,adjective,6,339,2,láidir,laidir,1,NA,NA,NA,50,3.6,3.5,0
16610591,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,50,3.6,3.5,0
16610591,56,adjective,5,370,1,bocht,brogagh,0,poor,poor,1,50,3.6,3.5,0
16610591,57,adjective,7,407,1,iontach,go maith,0,great,great,1,50,3.6,3.5,0
16610591,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,50,3.6,3.5,0
16610591,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,50,3.6,3.5,0
16610591,60,adjective,4,706,1,sean,aosta,0,old,old,1,50,3.6,3.5,0
16610592,1,concrete_noun,5,79,1,teach,ti,0,house,house,1,65,1.2,1.5,0
16610592,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,65,1.2,1.5,0
16610592,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,65,1.2,1.5,0
16610592,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,65,1.2,1.5,0
16610592,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,65,1.2,1.5,0
16610592,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,65,1.2,1.5,0
16610592,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,65,1.2,1.5,0
16610592,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,65,1.2,1.5,0
16610592,9,concrete_noun,6,220,0,oileán,not sure,0,island,NA,0,65,1.2,1.5,0
16610592,10,concrete_noun,7,238,0,cathair,city,0,city,chair,0,65,1.2,1.5,0
16610592,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,65,1.2,1.5,0
16610592,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,65,1.2,1.5,0
16610592,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,65,1.2,1.5,0
16610592,14,concrete_noun,9,310,2,múinteoir,munteoir,0,teacher,teacher,1,65,1.2,1.5,0
16610592,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,65,1.2,1.5,0
16610592,16,abstract_noun,6,39,1,bliain,NA,0,year,year,1,65,1.2,1.5,0
16610592,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,65,1.2,1.5,0
16610592,18,abstract_noun,5,72,0,taobh,NA,0,side (noun),beside,0,65,1.2,1.5,0
16610592,19,abstract_noun,5,83,1,scéal,tale,0,story,story,1,65,1.2,1.5,0
16610592,20,abstract_noun,3,84,NA,tír,ait,0,country,house,0,65,1.2,1.5,0
16610592,21,abstract_noun,4,85,0,saol,NA,0,lifetime,sail,0,65,1.2,1.5,0
16610592,22,abstract_noun,5,89,0,ceist,NA,0,question (noun),question,0,65,1.2,1.5,0
16610592,23,abstract_noun,6,115,0,teanga,NA,0,language,tongue,0,65,1.2,1.5,0
16610592,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,65,1.2,1.5,0
16610592,25,abstract_noun,4,127,0,aire,tabhair caire,0,care/attention,mind,0,65,1.2,1.5,0
16610592,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,65,1.2,1.5,0
16610592,27,abstract_noun,9,142,2,seachtain,seachain,0,week,week,1,65,1.2,1.5,0
16610592,28,abstract_noun,6,278,1,aimsir,amshair,0,weather,weather,1,65,1.2,1.5,0
16610592,29,abstract_noun,5,381,2,gaoth,gaoithe,0,wind,wind,1,65,1.2,1.5,0
16610592,30,abstract_noun,4,456,1,dath,color,0,colour,colour,1,65,1.2,1.5,0
16610592,31,verb,4,17,0,cuir,NA,0,to put,give,0,65,1.2,1.5,0
16610592,32,verb,4,20,0,déan,rinne,0,to do,NA,0,65,1.2,1.5,0
16610592,33,verb,7,24,2,tabhair,tabhar,0,to give/grant,give,0,65,1.2,1.5,0
16610592,34,verb,3,33,0,tar,ag diul,0,to come,NA,0,65,1.2,1.5,0
16610592,36,verb,5,41,1,téigh,ag dull,0,to go,go,0,65,1.2,1.5,0
16610592,37,verb,4,76,1,feic,ag siuil,0,to see,see,0,65,1.2,1.5,0
16610592,38,verb,4,88,0,féad,an bhfuil you,0,to be able to,long,0,65,1.2,1.5,0
16610592,39,verb,6,101,1,éirigh,eirigh suas,0,to get up/to rise,get up,0,65,1.2,1.5,0
16610592,40,verb,4,119,0,iarr,cead agam,0,to ask,NA,0,65,1.2,1.5,0
16610592,41,verb,5,133,1,imigh,ag dul,0,to leave/go away,go away,0,65,1.2,1.5,0
16610592,42,verb,4,136,0,lean,NA,0,to follow,NA,0,65,1.2,1.5,0
16610592,43,verb,7,140,1,scríobh,ag scriobh,0,to write,write,0,65,1.2,1.5,0
16610592,44,verb,5,163,1,siúil,ag siuil,0,to walk,walk,0,65,1.2,1.5,0
16610592,45,verb,7,203,0,tosaigh,began,0,to start,go,0,65,1.2,1.5,0
16610592,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,65,1.2,1.5,0
16610592,47,adjective,2,98,2,te,ti,0,hot,NA,0,65,1.2,1.5,0
16610592,48,adjective,2,121,1,óg,babog,0,young,young,1,65,1.2,1.5,0
16610592,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,65,1.2,1.5,0
16610592,50,adjective,3,154,1,ard,feada,0,tall/high,high,0,65,1.2,1.5,0
16610592,51,adjective,6,212,0,iomlán,fullamh,0,full,NA,0,65,1.2,1.5,0
16610592,52,adjective,4,305,0,fíor,ceart,0,true,NA,0,65,1.2,1.5,0
16610592,53,adjective,5,315,NA,gearr,beag,0,short,NA,0,65,1.2,1.5,0
16610592,54,adjective,6,339,0,láidir,NA,0,strong,ladder,0,65,1.2,1.5,0
16610592,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,65,1.2,1.5,0
16610592,56,adjective,5,370,NA,bocht,beag,0,poor,sick,0,65,1.2,1.5,0
16610592,57,adjective,7,407,0,iontach,ceart,0,great,NA,0,65,1.2,1.5,0
16610592,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,65,1.2,1.5,0
16610592,59,adjective,3,461,NA,bog,soft,0,soft,bog,0,65,1.2,1.5,0
16610592,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,65,1.2,1.5,0
16610593,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,80,2,1,0
16610593,2,concrete_noun,4,92,1,bean,mna,0,woman,woman,1,80,2,1,0
16610593,3,concrete_noun,5,107,2,scoil,scoile,0,school,school,1,80,2,1,0
16610593,4,concrete_noun,7,139,2,leabhar,leabhair,0,book,book,1,80,2,1,0
16610593,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,80,2,1,0
16610593,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,80,2,1,0
16610593,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,80,2,1,0
16610593,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,80,2,1,0
16610593,9,concrete_noun,6,220,2,oileán,oileain,0,island,island,1,80,2,1,0
16610593,10,concrete_noun,7,238,1,cathair,baile,0,city,city,1,80,2,1,0
16610593,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,80,2,1,0
16610593,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,80,2,1,0
16610593,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,80,2,1,0
16610593,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,80,2,1,0
16610593,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,80,2,1,0
16610593,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,80,2,1,0
16610593,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,80,2,1,0
16610593,18,abstract_noun,5,72,0,taobh,in aice,0,side (noun),side,0,80,2,1,0
16610593,19,abstract_noun,5,83,2,scéal,sceal,1,NA,NA,NA,80,2,1,0
16610593,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,80,2,1,0
16610593,21,abstract_noun,4,85,2,saol,saol,1,NA,NA,NA,80,2,1,0
16610593,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,80,2,1,0
16610593,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,80,2,1,0
16610593,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,80,2,1,0
16610593,25,abstract_noun,4,127,2,aire,aire,1,NA,NA,NA,80,2,1,0
16610593,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,80,2,1,0
16610593,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,80,2,1,0
16610593,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,80,2,1,0
16610593,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,80,2,1,0
16610593,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,80,2,1,0
16610593,31,verb,4,17,2,cuir,chuir,0,to put,put,0,80,2,1,0
16610593,32,verb,4,20,2,déan,dean,1,NA,NA,NA,80,2,1,0
16610593,33,verb,7,24,1,tabhair,thug,0,to give/grant,give,0,80,2,1,0
16610593,34,verb,3,33,1,tar,thainig,0,to come,to come,1,80,2,1,0
16610593,35,verb,5,36,1,faigh,fuair,0,to get/receive,to get,0,80,2,1,0
16610593,36,verb,5,41,2,téigh,imigh,0,to go,to go,1,80,2,1,0
16610593,37,verb,4,76,1,feic,chonaic,0,to see,see,0,80,2,1,0
16610593,38,verb,4,88,0,féad,ta me,0,to be able to,?,0,80,2,1,0
16610593,39,verb,6,101,2,éirigh,eirigh,1,NA,NA,NA,80,2,1,0
16610593,40,verb,4,119,0,iarr,ceist,0,to ask,try,0,80,2,1,0
16610593,41,verb,5,133,NA,imigh,imeacht,0,to leave/go away,to go,0,80,2,1,0
16610593,42,verb,4,136,2,lean,lean,1,NA,NA,NA,80,2,1,0
16610593,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,80,2,1,0
16610593,44,verb,5,163,2,siúil,suil,0,to walk,walk,0,80,2,1,0
16610593,45,verb,7,203,2,tosaigh,thosnaigh,0,to start,start,0,80,2,1,0
16610593,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,2,1,0
16610593,47,adjective,2,98,2,te,te,1,NA,NA,NA,80,2,1,0
16610593,48,adjective,2,121,2,óg,og,1,NA,NA,NA,80,2,1,0
16610593,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,80,2,1,0
16610593,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,80,2,1,0
16610593,51,adjective,6,212,NA,iomlán,lan,0,full,total,0,80,2,1,0
16610593,52,adjective,4,305,2,fíor,fior,0,true,true,1,80,2,1,0
16610593,53,adjective,5,315,2,gearr,gearr,1,NA,NA,NA,80,2,1,0
16610593,54,adjective,6,339,1,láidir,NA,0,strong,strong,1,80,2,1,0
16610593,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,80,2,1,0
16610593,56,adjective,5,370,1,bocht,gan airgead,0,poor,poor,1,80,2,1,0
16610593,57,adjective,7,407,0,iontach,ar feabhas,0,great,wonderful,0,80,2,1,0
16610593,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,80,2,1,0
16610593,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,80,2,1,0
16610593,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,80,2,1,0
16610594,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,80,2.6,2.75,0
16610594,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,80,2.6,2.75,0
16610594,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,80,2.6,2.75,0
16610594,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,80,2.6,2.75,0
16610594,5,concrete_noun,4,144,2,lámh,lámh,1,NA,NA,NA,80,2.6,2.75,0
16610594,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,80,2.6,2.75,0
16610594,7,concrete_noun,4,158,2,béal,béal,1,NA,NA,NA,80,2.6,2.75,0
16610594,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,80,2.6,2.75,0
16610594,9,concrete_noun,6,220,2,oileán,oileán,1,NA,NA,NA,80,2.6,2.75,0
16610594,10,concrete_noun,7,238,2,cathair,cathar,0,city,city,1,80,2.6,2.75,0
16610594,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,80,2.6,2.75,0
16610594,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,80,2.6,2.75,0
16610594,13,concrete_noun,4,258,2,croí,croí,1,NA,NA,NA,80,2.6,2.75,0
16610594,14,concrete_noun,9,310,2,múinteoir,múinteoir,1,NA,NA,NA,80,2.6,2.75,0
16610594,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,80,2.6,2.75,0
16610594,16,abstract_noun,6,39,2,bliain,bliain,1,NA,NA,NA,80,2.6,2.75,0
16610594,17,abstract_noun,2,59,2,lá,lá,1,NA,NA,NA,80,2.6,2.75,0
16610594,18,abstract_noun,5,72,2,taobh,taobh,1,NA,NA,NA,80,2.6,2.75,0
16610594,19,abstract_noun,5,83,2,scéal,scéal,1,NA,NA,NA,80,2.6,2.75,0
16610594,20,abstract_noun,3,84,2,tír,tír,1,NA,NA,NA,80,2.6,2.75,0
16610594,21,abstract_noun,4,85,2,saol,saol,1,NA,NA,NA,80,2.6,2.75,0
16610594,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,80,2.6,2.75,0
16610594,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,80,2.6,2.75,0
16610594,24,abstract_noun,5,126,2,oíche,oíche,1,NA,NA,NA,80,2.6,2.75,0
16610594,25,abstract_noun,4,127,2,aire,aire,1,NA,NA,NA,80,2.6,2.75,0
16610594,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,80,2.6,2.75,0
16610594,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,80,2.6,2.75,0
16610594,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,80,2.6,2.75,0
16610594,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,80,2.6,2.75,0
16610594,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,80,2.6,2.75,0
16610594,31,verb,4,17,2,cuir,cuir,1,NA,NA,NA,80,2.6,2.75,0
16610594,32,verb,4,20,1,déan,le dhéanamh,0,to do,do,0,80,2.6,2.75,0
16610594,33,verb,7,24,2,tabhair,tabhair,1,NA,NA,NA,80,2.6,2.75,0
16610594,34,verb,3,33,1,tar,le teacht,0,to come,come,0,80,2.6,2.75,0
16610594,35,verb,5,36,2,faigh,faigh,1,NA,NA,NA,80,2.6,2.75,0
16610594,36,verb,5,41,2,téigh,imigh,0,to go,go,0,80,2.6,2.75,0
16610594,37,verb,4,76,1,feic,feiceal,0,to see,see,0,80,2.6,2.75,0
16610594,38,verb,4,88,0,féad,le bheith abálta,0,to be able to,feed,0,80,2.6,2.75,0
16610594,39,verb,6,101,2,éirigh,eirí,0,to get up/to rise,rise up,0,80,2.6,2.75,0
16610594,40,verb,4,119,1,iarr,cuir ceist,0,to ask,ask,0,80,2.6,2.75,0
16610594,41,verb,5,133,NA,imigh,fág,0,to leave/go away,go,0,80,2.6,2.75,0
16610594,42,verb,4,136,1,lean,leanuint,0,to follow,follow,0,80,2.6,2.75,0
16610594,43,verb,7,140,2,scríobh,scríobh,1,NA,NA,NA,80,2.6,2.75,0
16610594,44,verb,5,163,2,siúil,siúl,0,to walk,walk,0,80,2.6,2.75,0
16610594,45,verb,7,203,2,tosaigh,tosaigh,1,NA,NA,NA,80,2.6,2.75,0
16610594,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,2.6,2.75,0
16610594,47,adjective,2,98,2,te,té,0,hot,hot,1,80,2.6,2.75,0
16610594,48,adjective,2,121,2,óg,óg,1,NA,NA,NA,80,2.6,2.75,0
16610594,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,80,2.6,2.75,0
16610594,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,80,2.6,2.75,0
16610594,51,adjective,6,212,1,iomlán,lán,0,full,full,1,80,2.6,2.75,0
